cache_key,ndvi_mean,ndvi_std,ndvi_last,ndvi_slope,soil_moisture_mean,rainfall_mean,temp_mean,canopy_temp_mean,lai_mean,wsi_mean,label
043ac022a4e59193278545b6932e77a701a1bfdcaaf43fd312c5182590dc24c1,0.13579600082583132,0.1546636063745277,0.3529357124535349,0.026222477381551982,0.3435740092444041,9.01244415427154,300.7826508340381,27.551550233931792,4.505000000000001,-0.08110060010637556,stressed
e9bdd0bded286d1a011ad20006fabfb475d358f3c3046fcb82139535823bc2ce,0.1823855116241535,0.15637260646444714,0.32186317894534944,0.011711373023062285,0.34312154376317583,9.18576038800753,300.7567410696121,27.524586810762944,4.505000000000001,-0.08215425884912884,stressed
6a61a872ec312089d7495a6fd8b93db5af84ecee3bf6530120bcc322456a12f2,0.30032254325106056,0.06648403075921511,0.20033920492411714,-0.005977108869616685,0.3541937025766524,9.220505329278799,300.78911586034866,27.76009338318358,,0.12097752283489893,moderate
8681083a94d690ec5983fb2e0e2cad9ab975d5f962d444b1b8a6448c422d421d,0.6205078266840525,0.0,0.6205078266840525,,0.45480412528628394,8.01235414468325,299.4485193434216,26.425199293711852,11.85672268907563,0.12667995029025608,healthy
4c040956b478312b5f9a12ae340f76573043eec0706d4861f2915a41a13a6757,0.12630741820261207,0.05302250129758381,0.18013237132740437,0.0020701374717447406,0.04320003872825986,2.040584471363288,304.6427322417971,34.69671660831999,,3.203984366522895,stressed
ccda3905252d74fe075491adb73cf22e8758e5594fef3f44b05bad520dfea7d0,0.5156065707143629,0.25039949960401453,0.7111312173366545,-0.0013363448843967502,0.41529687245686847,5.936786092244661,300.76514745137047,27.870126206534273,9.236413043478258,0.254978755163768,healthy
e14c356db8b4aa2d66ad1c002d6a2734a60c8942467d2d72b7440d73219327c7,0.1823855116241535,0.15637260646444714,0.32186317894534944,0.011711373023062285,0.34280470439365934,8.355369156482173,300.7460323061262,27.510727712843178,4.640476190476191,-0.08530459328303261,stressed
